sentiment,reviews,type_product,aspect
4,Sách rất tốt nhoe. Giao nhanh okila,0,"ship, quality"
5,"Giao hàng nhanh quá, chưa đầy 24h đã nhận được hàng Cảm ơn shop và Tiki Đúng là tốt và nhanh",0,"ship, quality, cskh"
5,"Tốt , rẻ , nhanh",0,"quality, price"
5,"Giao rất nhanh. Bọc rất kĩ, sách siêu đẹp. Ko bị cong gãy gì. Sờ giấy đã quá trời. Cầm sách đẹp thấy có hứng đọc nhiều. Rất hài lòng nha hihi",0,"ship, quality"
5,"Bởi vì Hai số phận đã được xếp vào danh sách kinh điển nên không có gì để bàn cãi về chất lượng nội dung, cuốn hút từ những trang đầu tiên",0,quality
5,"Sách đẹp, nội dung thì mới đọc gần 100 trang thôi mà vẫn thấy cuốn nhé",0,quality
5,"sách đẹp, shop đóng gói kĩ, trộm vía ko hỏng hóc gì",0,"ship, quality, cskh"
5,hàng đúng giá tốt sale rẻ đóng gói tốt chắn chắn sách mới k móp méo,0,"ship, quality, price"
4,Không đánh giá về nội dung chỉ đánh giá về ngoại hình . Ship cũng đc Shop hỗ trợ nhanh sách ko bị móp hay biến dạng,0,"ship, quality, price, cskh"
5,"Sách rất hay, đọc kh dứt ra được. Đây là cuốn sách dành cho những bạn muốn tìm hiểu cuộc đời của sự cố gắng. Highly",0,quality
5,Sách đẹp mới ok.ship cũng rất nhanh.rất đáng mua,0,"ship, quality"
5,"Sách rất đẹp, mới cứng, còn trong bọc nữa thì ưng quá trời ưng",0,quality
5,"Sách mới còn seal, bìa cứng đẹp !!",0,quality
5,"Sách bìa cứng đẹp, giấy cực chất lượng. Và nội dung không cần bàn cãi gì thêm.",0,quality
5,Sang xịn mịn,0,quality
5,"sách hay lắm nha, tiki giao không bị lỗi, cảm ơn tiki và nhà sách",0,"ship, quality, price"
5,"sách dày, giấy dày đẹp xứng đáng, gói hàng quá đẹp",0,"ship, quality"
5,Sách đẹp lúm,0,quality
5,Đặt lúc 8h hơn mà gần 11h shiper đã giao rv,0,ship
5,sách đẹp nguyên seal,0,quality
3,Hơi móp ở góc nhẹ nhưng mà ko ảnh hưởng nhiều,0,quality
5,quá tuyệt vời quá đẹp luôn á,0,quality
5,"Sách hay, tư duy kiếm tiền nhạy bén từ các nhân vật sẽ giúp mọi ng có những góc nhìn hay ho",0,"quality, price"
5,Cuốn này nội dung hay lắm,0,quality
5,"Giao hàng nhanh chóng, đóng gói kỹ đẹp, sách giấy đựp",0,"ship, quality"
5,"Nội dung hay Sách xịn, mịn Hài lòng",0,quality
5,Sách hay đóng gói chuẩn,0,"ship, quality"
5,"Sách đóng gói cẩn thận, giao hàng nhanh, cảm ơn shop nhé.",0,"ship, cskh"
5,"Nội dung hấp dẫn. Sách bìa cứng, giấy đẹp, in rõ",0,quality
5,Hay tuyệt!,0,quality
4,"chất lượng sách tốt, không vấn đề gì",0,quality
5,"giao hang nhanh, đẹp , đóng gói tốt",0,"ship, quality"
4,Sách lệch 1 tí nhưng tốt,0,quality
5,Rất hay,0,quality
5,"Giao nhanh quá, sách bìa cứng nên đẹp, nhìn sang.",0,"ship, quality"
5,"Giao rat nhanh, moi dat toi qua sang nay da giao",0,"ship, quality"
5,"Rất hay, sách xịn",0,quality
5,Đóng gói tốt và giao hàng nhanh!,0,"ship, quality"
2,"giao hàng nhanh , hai số phận và dòng chảy có seel nhưng.hai số phận bóc ra thì ko có bock mark còn ngôn ngữ cơ thể thì ko seel ko bock mark gì hết Một trải nghiệm tệ mua sách quyển dòng chảy có cái check suy xuất nguồn gốc mik nhập đúng gửi hỏi thì ko dc trloii cứ trloi chung trung và thắc mắc gì ko trả lời dc luôn thì đợi lúc thì lại nhắn xin kết thúc tin nhắn tại đây muốn nhắn gì thì phải nhắn lại từ đầu , mua giá sách mới nhưng cảm tưởng giống mua đồ cũ ạ , ko về ưng ý tí nào nhưng mong là sách chính hãng Thu gọn",0,"ship, quality, price"
4,Sách đẹp quá trời luôn nhưng mà shop bọc nghe vẻ hơi ẩu cuộn để đấy chứ kh dán băng keo cố định nhưng mà trộm vía sách kh bị rách hay móp méo Mong shop cẩn thận hơn ở khâu đóng gói,0,"ship, quality, cskh"
5,"Giao cực nhanh. Sách đọc hay, cuốn hút",0,"ship, quality"
2,Trời ơi tại sao lại bị tróc mất gáy.,0,quality
1,not good experience because of Shipper s bad attitude,0,ship
2,Bìa bị móp đó vận chuyển,0,ship
5,"Sách kể về Bác Hồ, tuqf thời của ông bà, đến cha của Bác và đến lúc Bác rời Bến nhà rồng để đi tìm đường cứu nước. Nhiều đoạn xúc động mà rơi nước mắt. Đọc được những trang này mới thấy một phần tính cách và con người Bác. Rất cần cho các thế hệ đọc. Thu gọn",0,"quality, price"
5,"Tiki đóng gói hàng kỹ và đẹp, đây là điều trước đến giờ Tiki vẫn hơn các nhà bán khác. Mình mua giá trên này cũng rẻ hơn trên các sàn khác. Mua sách mình vẫn luôn lựa chọn Tiki Sau khi đọc xong cuốn Búp Sen Xanh này, mình tiếc vì đã không mua sớm hơn, và quay lại review cho mọi người đây ạ. Đây là một quyển sách rất rất đáng để đọc nếu bạn là người Việt Nam. Đọc để hiểu hơn và càng ngưỡng mộ hơn á Người cha già của dân tộc. Sách viết về thời ấu thơ cho đến niên thiếu, trưởng thánh và đến khi Bác ra đi tìm đường cứu nước. Các bạn nào đang phân vân thì bấm mua ngay nhé Thu gọn",0,"ship, quality, price"
5,"Sách rất hay, rất đáng đọc ạ. Khi đọc cuốn sách này, e được biết đến những khía cạnh mà trước đây em chưa được biết, em được hiểu về gốc gác của họ nhà Bác. Tuy chưa đọc hết, nhưng em cảm thấy rất may mắn khi đọc cuốn sách này, hy vọng cuốn sách sẽ được nhiều bạn biết đến hơn! Thu gọn",0,quality
3,"Giao hoả tốc nhanh chóng, nội dung thì mình chưa đọc nhưng bìa sách có 1 vài vết nhỏ như hình nên hơi khó chịu 1 xíu",0,"ship, quality"
5,"Đã đọc hết, thật sự là quá hay, lần đầu đọc 1 cuốn sách có liên quan đến nhân vật lịch sử mà cuốn như vậy, mình thích lối gần gũi, dễ hiểu như vậy",0,quality
5,Shop đóng gói cẩn thận và giao nhanh. Sẽ tiếp tục ủng hộ shop ah,0,"ship, cskh"
5,Sách mơi thơm mùi giấy e mua ở tiki gất là yên tâm về chất lượng,0,quality
5,"Búp sen xanh là tác phẩm văn học tuyệt vời kể về cuộc đời Bác, truyền lửa cho bao thế hệ trẻ học tập và rèn luyện, noi theo tấm gương Bác",0,"quality, price"
3,"Sách bìa mềm chứ không phải bìa cứng, cũng không có bọc nilon ở ngoài sách, may mà không bị gấp hay hỏng gì. Sách vẫn thơm sạch đẹp",0,quality
4,Sách quá hay nhưng nhà xuất bản in lỗi tên Côn thành Côông rất nhiều trang!,0,"quality, price"
4,"Đọc rất xúc động, in ấn rõ nét Có điều dạo này phí Ship của Tiki đắt quá thành ra có muốn cũng khó mà đặt thêm sách",0,"ship, quality, price"
5,"Sách rất hay, in đẹp, chất lượng",0,quality
5,"2 con trai mình đã đọc.h mới tới lượt mình mà 2 bạn vẫn muốn đọc lại.ngưỡng mộ, kính trọng gia đình Bác bằng cả tấm lòng",0,quality
5,"Cuốn sách hay, đáng đọc về chủ tịch Hồ Chí Minh. Tiki cũng đã rất cẩn thận trong đóng gói và ship sách. Thanks.",0,"ship, quality"
5,Cuốn sách hay lắm. Kể về thời thơ ấu và niên thiếu của Chủ tịch Hồ Chí Minh. Viết về vùng đất Nghệ Tĩnh thời kỳ kháng chiến chống thực dân Pháp.,0,"quality, price"
5,"Sẽ ủng hộ shop và tiki dài dài ah Sách in sắc nét, rất đẹp nhiều nội dung bổ ích ah 10",0,"quality, cskh"
5,"Sách hay nhà mọi người ơi, nên đọc nhé ,nhiều đoạn xúc động lắm luôn",0,quality
5,"Sách rất đẹp, rất hay, nên mua nha",0,quality
5,"Sách về Bác Hồ viết rất hay, chân thực sâu sắc. Đáng mua cho các em thiếu nhi đọc",0,quality
5,"Giao hàng nhanh, đóng gói tốt",0,"ship, quality"
5,rất hay ạ,0,quality
5,"Gói hàng cẩn thận, sách in ấn rõ nét, giao hàng nhanh",0,ship
5,Sách rất hay và ý nghĩa,0,quality
3,Sách bìa mềm nhưng lại ghi bìa cứng. Sách chỉ có 362 trang nhưng lại ghi 4 trang. Không đúng sự thật nhá! Hơi buồn.,0,quality
2,Quăn mép sách đóng gói không kĩ,0,ship
2,"Đánh giá không tính điểm Đánh giá này không nhằm vào nội dung cuốn sách. Sách đẹp, có tranh minh hoạ của Văn Cao, là cuốn sách mà khi xưa mình rất thích, nên khi Kim Đồng tái bản bìa cứng mình đã chọn mua. Đóng gói không tốt, không chèn lót sách khi cho vào hộp, sách đến tay người mua tuy còn nguyên seal bọc nhưng bị cấn dập góc bìa. Thu gọn",0,"ship, quality, price"
5,"Ngay từ những trang sách đầu tiên, Ove hiện lên là một lão già cộc tính, khó ưa và luôn tuân theo những nguyên tắc một cách cứng nhắc. Sau khi vợ qua đời, ông đã lên kế hoạch để tự tử bằng nhiều cách khác nhau. Tuy nhiên, những nỗ lực tìm đến cái chết của ông luôn thất bại bằng nhiều tình huống dở khóc dở cười. Qua những câu chuyện xen lẫn hiện tại và quá khứ cùng giọng văn dí dỏm nhưng cũng không kém phần sâu lắng, tác giả hé lộ cho người đọc về câu chuyện tình yêu đầy cảm động và cả những mất mát, tổn thương mà Ove phải trải qua. Sonja, vợ ông, là một tia sáng lấp lánh trong cuộc đời đầy u uất Ove. Bà chấp nhận con người thật của ông và cho ông biết cảm giác được sống và được yêu thương. Ánh mắt cay nghiệt của ông đối với cuộc đời chỉ là kết quả của sự bất lực trước một thế giới hỗn loạn ở thời đại ngày nay. Dù vậy, ông cũng dần khám phá ra tình cảm chân thành và sự tử tế giữa người và người, đồng thời học cách mở lòng và đón nhận thế giới dưới một góc nhìn tích cực hơn. Thu gọn",0,"quality, price"
5,"TIKI CHƯA BAO GIỜ LÀM MÌNH THẤT VỌNG VỀ KHÂU ĐÓNG VÀ GIAO HÀNG ĐÂU Ý . 10 điểm không nói nhìu Về sách thì nhìn rất ưng mắt , giấy đẹp , mịn . ND thì mình chưa thử xem nhưng thấy review là hay lắm Thu gọn",0,"ship, quality"
5,"Mình xem phim Người đàn ông mang tên OTTO trước khi mua sách. Mình thích đọc sách hơn, thấy nhiều nét tâm lý nhân vật hơn. Và thấy tình yêu của Ove dành cho Sonja thật nhiều, thật lớn. Tôi không tin vào soulmate, không tin vào love at first sight nhưng tôi luôn ngưỡng mộ những người tìm được soulmate của mình và cũng ước mình gặp được soulmate chứ bộ . Thu gọn",0,quality
5,"Truyện rất rất hay, một ông lão khó tính, luôn to tiếng, càu nhàu nhưng lại mang một trái tim ấm áp, một tình yêu chung thuỷ. Câu chuyện không chỉ về ông lão, mà còn về người vợ ông, một con người tốt bụng, tích cực, nghị lực và những người hàng xóm khác. Mọi thứ đưa mình từ thú vị, đáng yêu đến cảm động. Mình sẽ đọc thêm những tác phẩm khác của tác giả. Thu gọn",0,quality
5,"Sách rất hay nha, khúc đầu cuốn sách thì cảm thấy hơi chán một tí nhưng sau khi hiểu rõ về ông Ove thì mình đã vừa khóc vừa cười vì ông. Nội dung, nhân vật vô cùng dễ thương, dí dỏm. Câu chuyện trong cuốn sách nói rất nhiều về cái chết nhưng lại không hề nặng nề, mà vô cùng sâu sắc. Ông Ove tuy cáu kỉnh nhưng lại tốt bụng và dễ thương vô cùng. Thu gọn",0,quality
5,"Chất lượng đóng gói rất ổn, Mua ở Tiki Trading khá an tâm dù đôi lúc có sản phẩm bị lỗi xíu, nhưng dạo gần đây đã có sự cải thiện đáng kể, nên khi nhận hàng về rất ưng ý, nên 5 sao ủng hộ shop. Ngoài.",0,"ship, quality, price, cskh"
5,"đọc xong mới hiểu vì sao quyển này nổi rồi, hay đến nỗi mình phải múc thêm hai quyển của chú Fredrik Backman để thẩm 5 sao",0,quality
5,"Một cuốn sách chữa lành, theo ý mình. Tác giả đan xen những mẩu chuyện hiện tại lẫn quá khứ một cách rất tinh tế. Khi ta có thể thông cảm hơn đối với những người già khó tính, có thể lạc quan hơn vào.",0,quality
5,Review Người đàn ông mang tên Ove Fredrik Backman Mọi người thường bảo Ove rằng ông chỉ nhìn đời theo hai màu đen trắng. Còn bà là màu sắc. Tất cả màu sắc của ông. Tình cờ mình thấy quyển sách này.,0,quality
5,"Giao hàng nhanh, đóng gói cẩn thận, sách đẹp.",0,"ship, quality"
5,"Rất ấn tượng với nhân vật chính, một nhân vật đời thường nhưng rất đáng ngưỡng mộ. Ngưỡng mộ vì cách sống chuẩn chỉnh, đến cả những việc nhỏ nhặt, như định kỳ sẽ làm gì. Mẫu người đàn ông tuyệt vời, rất.",0,quality
5,"Mình mua cuốn này thông qua video review sách của anh Vui Lên. Trời ơi, sách quá hay luôn TT, mình đã khóc rất nhiều khi đọc cuốn sách này có lẽ mình đồng cảm với nhân vật . Lúc tác giả miêu tả tình.",0,quality
4,"Sản phẩm chất lượng tốt Nội dung thì không có gì phải bàn oig Tiki giao hàng nhanh, thiếu chống bảo vệ sách, mih mong tiki trading sẽ cải thiện thêm lớp bọc bảo vệ sách",0,"ship, quality"
5,"1 câu chuyện quá hợp lý, hợp lý với cả những câu chuyện ở quá khứ và ở đương thời. Hãy đọc và tận hưởng cuộc sống",0,"quality, price"
5,Sách đẹp. Nhận đc ko hề móp méo. Tiki luôn uy tín. Xem phim A man called Otto thấy hay quá nên quyết định mua sách,0,quality
5,"Tiki giao hàng nhanh và đúng hẹn. Sách được bọc kĩ và có chống sốc. Thích dịch vụ của tiki, luôn uy tín với khách hàng",0,"ship, cskh"
5,"Mười điểm, tôi không còn gì để chê luôn á, sách không hề bị lỗi như mọi lần mình mua, xịn xịn nha",0,"quality, price"
5,"Siêu ưng luôn ý, hàng được bọc cẩn thận không bị móp méo, giao hàng nhanh, sẽ tiếp tuvj mua lần sau.",0,ship
